Time,Load,PV,wind
2025-01-01 00:00:00,5.086,0,6643461.22
2025-01-01 00:15:00,5.032,0,7199344.806
2025-01-01 00:30:00,4.978,0,8133747.436
2025-01-01 00:45:00,4.887,0,8158162.472
2025-01-01 01:00:00,5.086,0,6849912.67
2025-01-01 01:15:00,5.032,0,6501007.879
2025-01-01 01:30:00,4.978,0,7092125.333
2025-01-01 01:45:00,4.959,0,7326931.672
2025-01-01 02:00:00,4.941,0,7476306.912
2025-01-01 02:15:00,4.887,0,7673005.125
2025-01-01 02:30:00,4.923,0,6862830.679
2025-01-01 02:45:00,4.941,0,6615009.306
2025-01-01 03:00:00,4.905,0,9171881.676
2025-01-01 03:15:00,4.905,0,7377268.846
2025-01-01 03:30:00,4.887,0,6110819.426
2025-01-01 03:45:00,4.887,0,5404527.299
2025-01-01 04:00:00,4.905,0,4417991.798
2025-01-01 04:15:00,4.959,0,3325837.854
2025-01-01 04:30:00,4.978,0,2718718.215
2025-01-01 04:45:00,4.996,0,3258483.895
2025-01-01 05:00:00,5.014,0,3794427.855
2025-01-01 05:15:00,5.25,0,3701266.585
2025-01-01 05:30:00,5.376,0,3290534.91
2025-01-01 05:45:00,5.685,0,2708383.808
2025-01-01 06:00:00,5.704,0,2419843.337
2025-01-01 06:15:00,4.978,0,2323197.494
2025-01-01 06:30:00,6.176,0,2191357.254
2025-01-01 06:45:00,6.103,0,2123092.755
2025-01-01 07:00:00,5.94,0,2123284.133
2025-01-01 07:15:00,5.722,0,1442949.63
2025-01-01 07:30:00,5.358,0,928733.0427
2025-01-01 07:45:00,4.85,0.374253,733428.4206
2025-01-01 08:00:00,4.215,0.383392,709286.0976
2025-01-01 08:15:00,4.269,0.398387,621902.9454
2025-01-01 08:30:00,4.523,0.482138,472628.178
2025-01-01 08:45:00,4.796,0.696672,312703.2301
2025-01-01 09:00:00,5.086,0.858013,222033.5933
2025-01-01 09:15:00,5.486,1.077768,173612.5906
2025-01-01 09:30:00,5.922,2.085965,155347.9616
2025-01-01 09:45:00,6.194,3.209143,223974.8829
2025-01-01 10:00:00,6.43,3.223139,317863.2569
2025-01-01 10:15:00,6.558,2.461641,416693.2003
2025-01-01 10:30:00,6.63,3.360758,536615.3812
2025-01-01 10:45:00,6.812,2.267579,769137.3246
2025-01-01 11:00:00,6.939,3.882013,1009434.714
2025-01-01 11:15:00,7.03,6.764395,938844.0757
2025-01-01 11:30:00,6.993,6.544406,1026006.545
2025-01-01 11:45:00,7.193,12.974322,1140481.633
2025-01-01 12:00:00,7.157,10.010603,1206477.407
2025-01-01 12:15:00,6.994,6.061156,1142977.32
2025-01-01 12:30:00,6.83,6.823564,848812.7317
2025-01-01 12:45:00,6.794,7.19156,645736.6714
2025-01-01 13:00:00,6.757,11.551525,546720.1346
2025-01-01 13:15:00,6.648,9.034701,385589.5059
2025-01-01 13:30:00,6.394,10.785073,290139.7749
2025-01-01 13:45:00,6.176,13.338838,262649.9657
2025-01-01 14:00:00,5.994,11.948656,269744.1054
2025-01-01 14:15:00,5.667,11.534683,675821.2784
2025-01-01 14:30:00,5.105,15.166502,1513633.565
2025-01-01 14:45:00,5.032,13.618952,2049316.572
2025-01-01 15:00:00,4.669,12.812905,1723648.788
2025-01-01 15:15:00,4.323,10.788668,1091978.995
2025-01-01 15:30:00,4.069,10.725304,528132.5554
2025-01-01 15:45:00,3.996,10.87158,283364.997
2025-01-01 16:00:00,4.287,9.067604,361368.2396
2025-01-01 16:15:00,5.104,5.991826,486644.2175
2025-01-01 16:30:00,5.504,5.518167,471436.8505
2025-01-01 16:45:00,6.067,3.912347,384670.892
2025-01-01 17:00:00,6.794,4.093759,239419.08
2025-01-01 17:15:00,7.775,2.479419,153704.5038
2025-01-01 17:30:00,8.556,3.631623,108685.2435
2025-01-01 17:45:00,8.81,3.388489,94170.42534
2025-01-01 18:00:00,8.974,1.511372,89387.17378
2025-01-01 18:15:00,9.046,0.712913,101476.2769
2025-01-01 18:30:00,9.046,0.413314,36576.87916
2025-01-01 18:45:00,9.046,0.37817,25990.69063
2025-01-01 19:00:00,8.828,0.372993,23669.63545
2025-01-01 19:15:00,8.738,0,15335.72566
2025-01-01 19:30:00,8.683,0,9381.839367
2025-01-01 19:45:00,8.447,0,1975.095732
2025-01-01 20:00:00,8.392,0,0
2025-01-01 20:15:00,8.138,0,0
2025-01-01 20:30:00,7.902,0,0
2025-01-01 20:45:00,7.593,0,0
2025-01-01 21:00:00,7.393,0,0
2025-01-01 21:15:00,7.048,0,0
2025-01-01 21:30:00,6.757,0,0
2025-01-01 21:45:00,6.557,0,0
2025-01-01 22:00:00,6.267,0,3191.960192
2025-01-01 22:15:00,6.085,0,0
2025-01-01 22:30:00,5.885,0,0
2025-01-01 22:45:00,5.722,0,0
2025-01-01 23:00:00,5.558,0,0
2025-01-01 23:15:00,5.395,0,0
2025-01-01 23:30:00,5.232,0,337.0204604
2025-01-01 23:45:00,5.177,0,27946.93167
2025-01-02 00:00:00,5.068,0,92017.42389
2025-01-02 00:15:00,5.014,0,115793.7366
2025-01-02 00:30:00,4.978,0,48842.56809
2025-01-02 00:45:00,4.923,0,37758.63773
2025-01-02 01:00:00,4.905,0,33124.90016
2025-01-02 01:15:00,4.868,0,23832.90473
2025-01-02 01:30:00,4.905,0,18087.50074
2025-01-02 01:45:00,4.868,0,25771.80215
2025-01-02 02:00:00,4.905,0,52671.32234
2025-01-02 02:15:00,4.849,0,120616.4598
2025-01-02 02:30:00,4.869,0,137395.5178
2025-01-02 02:45:00,4.887,0,87937.48613
2025-01-02 03:00:00,4.887,0,33105.16431
2025-01-02 03:15:00,4.814,0,23327.54744
2025-01-02 03:30:00,4.868,0,35953.70485
2025-01-02 03:45:00,4.868,0,116988.6524
2025-01-02 04:00:00,4.868,0,170131.9049
2025-01-02 04:15:00,4.905,0,191055.4907
2025-01-02 04:30:00,4.959,0,149132.9641
2025-01-02 04:45:00,4.959,0,73856.85664
2025-01-02 05:00:00,5.032,0,59797.75715
2025-01-02 05:15:00,5.268,0,38063.04821
2025-01-02 05:30:00,5.414,0,28272.87217
2025-01-02 05:45:00,5.649,0,25960.18977
2025-01-02 06:00:00,5.758,0,30197.41624
2025-01-02 06:15:00,5.921,0,31751.16562
2025-01-02 06:30:00,5.903,0,36947.0758
2025-01-02 06:45:00,5.704,0,115768.6182
2025-01-02 07:00:00,5.467,0,108932.8386
2025-01-02 07:15:00,5.541,0,50410.67082
2025-01-02 07:30:00,5.25,0,37555.29871
2025-01-02 07:45:00,5.159,0.382824,38076.20545
2025-01-02 08:00:00,4.578,0.389941,54914.03219
2025-01-02 08:15:00,4.487,0.559092,115119.1295
2025-01-02 08:30:00,4.669,1.339064,192343.7032
2025-01-02 08:45:00,4.905,2.626122,192824.5402
2025-01-02 09:00:00,5.159,4.457879,223074.2106
2025-01-02 09:15:00,5.486,5.873872,198813.4726
2025-01-02 09:30:00,5.867,7.095656,176440.1992
2025-01-02 09:45:00,6.049,8.492654,104504.8323
2025-01-02 10:00:00,6.321,10.035269,110935.13
2025-01-02 10:15:00,6.485,11.231489,144841.3145
2025-01-02 10:30:00,6.775,12.171431,191905.9263
2025-01-02 10:45:00,7.03,13.078708,185870.3455
2025-01-02 11:00:00,7.139,13.990831,162883.4667
2025-01-02 11:15:00,7.339,14.822063,180394.5452
2025-01-02 11:30:00,7.357,15.319967,225180.5637
2025-01-02 11:45:00,7.429,15.594507,266880.6135
2025-01-02 12:00:00,7.393,15.550809,280960.812
2025-01-02 12:15:00,7.321,16.399341,266127.063
2025-01-02 12:30:00,7.229,16.844198,276386.1149
2025-01-02 12:45:00,7.139,11.327567,318207.7372
2025-01-02 13:00:00,7.012,4.468216,325815.009
2025-01-02 13:15:00,6.775,8.38343,388969.7182
2025-01-02 13:30:00,6.557,11.714868,457549.9912
2025-01-02 13:45:00,6.249,13.161481,574142.1965
2025-01-02 14:00:00,6.049,14.145922,713505.9805
2025-01-02 14:15:00,5.813,9.870873,844742.6618
2025-01-02 14:30:00,5.54,9.373788,1018682.752
2025-01-02 14:45:00,5.213,9.577453,1276846.465
2025-01-02 15:00:00,4.85,14.325082,1621606.088
2025-01-02 15:15:00,4.63,13.029265,1739590.567
2025-01-02 15:30:00,4.232,12.858272,1559848.437
2025-01-02 15:45:00,4.16,12.181385,1478110.835
2025-01-02 16:00:00,4.414,11.341179,1429036.755
2025-01-02 16:15:00,4.959,10.101174,1533540.754
2025-01-02 16:30:00,5.703,8.848902,1883736.407
2025-01-02 16:45:00,6.212,7.466467,2035288.571
2025-01-02 17:00:00,7.012,6.09233,1899295.431
2025-01-02 17:15:00,7.938,4.523647,1434319.682
2025-01-02 17:30:00,8.628,2.899185,964244.1104
2025-01-02 17:45:00,11.88,2.08467,471888.9808
2025-01-02 18:00:00,12.007,1.385071,188446.7706
2025-01-02 18:15:00,12.479,0.742945,32144.08839
2025-01-02 18:30:00,12.461,0.412617,10592.30463
2025-01-02 18:45:00,12.497,0.37848,171574.4159
2025-01-02 19:00:00,12.37,0.37313,270562.246
2025-01-02 19:15:00,12.279,0,567539.6587
2025-01-02 19:30:00,12.189,0,901198.8453
2025-01-02 19:45:00,12.043,0,1185928.802
2025-01-02 20:00:00,11.898,0,1746709.826
2025-01-02 20:15:00,11.698,0,3163371.467
2025-01-02 20:30:00,11.48,0,4127009.166
2025-01-02 20:45:00,7.684,0,5598491.2
2025-01-02 21:00:00,7.411,0,8491533.217
2025-01-02 21:15:00,7.121,0,10992395.54
2025-01-02 21:30:00,6.866,0,12243944.26
2025-01-02 21:45:00,6.594,0,11136023.17
2025-01-02 22:00:00,6.358,0,10149576.21
2025-01-02 22:15:00,6.121,0,11616936.41
2025-01-02 22:30:00,5.922,0,11689514.99
2025-01-02 22:45:00,5.813,0,12155823.7
2025-01-02 23:00:00,5.595,0,12382489.9
2025-01-02 23:15:00,5.45,0,13419642.86
2025-01-02 23:30:00,5.395,0,14571347.93
2025-01-02 23:45:00,5.359,0,15077612.09
2025-01-03 00:00:00,5.286,0,15508126.26
2025-01-03 00:15:00,5.213,0,15749126.92
2025-01-03 00:30:00,5.159,0,15910476.44
2025-01-03 00:45:00,5.159,0,16103681.41
2025-01-03 01:00:00,5.032,0,16200000
2025-01-03 01:15:00,5.068,0,16200000
2025-01-03 01:30:00,5.05,0,16200000
2025-01-03 01:45:00,5.032,0,16200000
2025-01-03 02:00:00,5.032,0,16200000
2025-01-03 02:15:00,5.05,0,16200000
2025-01-03 02:30:00,5.05,0,16200000
2025-01-03 02:45:00,5.032,0,16066264.04
2025-01-03 03:00:00,4.977,0,15945704.93
2025-01-03 03:15:00,5.013,0,15644849.89
2025-01-03 03:30:00,5.05,0,15363466.09
2025-01-03 03:45:00,5.067,0,15302245.49
2025-01-03 04:00:00,5.05,0,15216706.74
2025-01-03 04:15:00,5.086,0,15029503.27
2025-01-03 04:30:00,5.141,0,14124982.28
2025-01-03 04:45:00,5.191,0,13312743.65
2025-01-03 05:00:00,5.302,0,12385351.6
2025-01-03 05:15:00,5.448,0,11008085.54
2025-01-03 05:30:00,5.646,0,9355274.34
2025-01-03 05:45:00,5.901,0,7818548.023
2025-01-03 06:00:00,5.958,0,6643558.105
2025-01-03 06:15:00,6.107,0,6163266.541
2025-01-03 06:30:00,6.134,0,5700608.059
2025-01-03 06:45:00,6.082,0,4972645.973
2025-01-03 07:00:00,5.885,0,4480897.118
2025-01-03 07:15:00,5.871,0,4172926.407
2025-01-03 07:30:00,5.676,0,3410023.799
2025-01-03 07:45:00,5.408,0,2696901.133
2025-01-03 08:00:00,5.253,0.454564,2221231.346
2025-01-03 08:15:00,5.01,1.066814,2017050.257
2025-01-03 08:30:00,4.928,1.930189,2032494.454
2025-01-03 08:45:00,4.991,4.302808,1811529.523
2025-01-03 09:00:00,4.941,5.816829,1388196.112
2025-01-03 09:15:00,5.13,7.251314,720675.4753
2025-01-03 09:30:00,5.292,8.557137,378635.3113
2025-01-03 09:45:00,5.722,9.757733,226716.3714
2025-01-03 10:00:00,5.054,10.831509,153661.4438
2025-01-03 10:15:00,6.503,11.754186,99147.44703
2025-01-03 10:30:00,7.139,12.656889,68772.18487
2025-01-03 10:45:00,7.252,13.470974,44468.38681
2025-01-03 11:00:00,6.574,14.101903,36830.45488
2025-01-03 11:15:00,7.193,14.650029,56593.37332
2025-01-03 11:30:00,7.338,15.085113,103539.57
2025-01-03 11:45:00,7.468,15.502205,126720.219
2025-01-03 12:00:00,7.611,15.751137,119608.1375
2025-01-03 12:15:00,7.639,15.864652,129285.879
2025-01-03 12:30:00,7.046,16.118292,203123.0638
2025-01-03 12:45:00,7.284,16.361516,215481.2922
2025-01-03 13:00:00,7.165,16.39258,165032.8798
2025-01-03 13:15:00,7.039,16.228381,164523.3361
2025-01-03 13:30:00,6.776,16.023069,190549.5354
2025-01-03 13:45:00,6.63,15.831053,224717.6684
2025-01-03 14:00:00,5.848,15.47265,206083.4408
2025-01-03 14:15:00,6.188,14.977907,215143.9886
2025-01-03 14:30:00,5.706,14.477031,288647.0272
2025-01-03 14:45:00,5.323,13.896697,374365.1917
2025-01-03 15:00:00,4.717,13.215459,280853.162
2025-01-03 15:15:00,4.378,12.094581,209190.9396
2025-01-03 15:30:00,4.492,11.424913,71886.86031
2025-01-03 15:45:00,4.381,10.425593,42135.96857
2025-01-03 16:00:00,4.669,9.345379,86416.03177
2025-01-03 16:15:00,4.959,8.140967,148006.2267
2025-01-03 16:30:00,6.06,7.049261,228313.1808
2025-01-03 16:45:00,6.473,5.831836,243746.6129
2025-01-03 17:00:00,7.066,4.45546,214182.3146
2025-01-03 17:15:00,7.867,2.414416,177617.1733
2025-01-03 17:30:00,11.665,1.149584,184865.6115
2025-01-03 17:45:00,12.05,0.520215,206008.0858
2025-01-03 18:00:00,12.195,0.39354,220784.8524
2025-01-03 18:15:00,12.207,0,251619.4215
2025-01-03 18:30:00,12.231,0,254048.7249
2025-01-03 18:45:00,12.225,0,233354.7926
2025-01-03 19:00:00,12.112,0,213234.994
2025-01-03 19:15:00,11.994,0,166898.8144
2025-01-03 19:30:00,11.871,0,85429.23944
2025-01-03 19:45:00,12.152,0,95652.408
2025-01-03 20:00:00,12.003,0,138263.8951
2025-01-03 20:15:00,11.776,0,124380.6241
2025-01-03 20:30:00,11.531,0,85468.71113
2025-01-03 20:45:00,11.317,0,50213.31235
2025-01-03 21:00:00,11.062,0,144884.3745
2025-01-03 21:15:00,10.736,0,236476.6447
2025-01-03 21:30:00,10.587,0,259413.2868
2025-01-03 21:45:00,10.354,0,291704.2893
2025-01-03 22:00:00,6.678,0,374752.732
2025-01-03 22:15:00,6.391,0,441108.2367
2025-01-03 22:30:00,6.194,0,520245.3935
2025-01-03 22:45:00,5.903,0,626984.0288
2025-01-03 23:00:00,5.758,0,696375.2656
2025-01-03 23:15:00,5.662,0,931438.6478
2025-01-03 23:30:00,5.536,0,1296707.006
2025-01-03 23:45:00,5.409,0,1364218.852
2025-01-04 00:00:00,5.358,0,1564613.747
2025-01-04 00:15:00,5.323,0,1497108.381
2025-01-04 00:30:00,5.286,0,1266723.77
2025-01-04 00:45:00,5.23,0,1125215.955
2025-01-04 01:00:00,5.177,0,1303039.522
2025-01-04 01:15:00,5.177,0,1873650.791
2025-01-04 01:30:00,5.158,0,1882645.553
2025-01-04 01:45:00,5.141,0,2079305.49
2025-01-04 02:00:00,5.105,0,2335464.818
2025-01-04 02:15:00,5.123,0,2187606.247
2025-01-04 02:30:00,5.104,0,2094386.069
2025-01-04 02:45:00,5.123,0,2237747.259
2025-01-04 03:00:00,5.104,0,2567912.424
2025-01-04 03:15:00,5.123,0,2779518.976
2025-01-04 03:30:00,5.123,0,3340198.373
2025-01-04 03:45:00,5.05,0,3554851.721
2025-01-04 04:00:00,5.123,0,3548529.971
2025-01-04 04:15:00,5.105,0,3334110.762
2025-01-04 04:30:00,5.123,0,3229372.624
2025-01-04 04:45:00,5.195,0,2648291.145
2025-01-04 05:00:00,5.25,0,2524393.088
2025-01-04 05:15:00,5.45,0,2274587.506
2025-01-04 05:30:00,5.632,0,1889764.811
2025-01-04 05:45:00,5.885,0,1364825.281
2025-01-04 06:00:00,5.922,0,1172214.183
2025-01-04 06:15:00,6.085,0,952721.9643
2025-01-04 06:30:00,6.158,0,836684.1568
2025-01-04 06:45:00,6.085,0,936395.0366
2025-01-04 07:00:00,5.849,0,809266.5804
2025-01-04 07:15:00,5.667,0,690612.3984
2025-01-04 07:30:00,5.377,0,702274.4896
2025-01-04 07:45:00,5.358,0,686995.3559
2025-01-04 08:00:00,5.104,0.443123,554133.6363
2025-01-04 08:15:00,5.322,1.062522,520152.0967
2025-01-04 08:30:00,4.814,1.907204,621242.6916
2025-01-04 08:45:00,4.741,4.2688,603767.4965
2025-01-04 09:00:00,4.959,5.824483,568781.2229
2025-01-04 09:15:00,4.85,7.26492,601930.2686
2025-01-04 09:30:00,5.794,8.546517,646361.0419
2025-01-04 09:45:00,5.686,9.70424,750071.1218
2025-01-04 10:00:00,6.194,10.818868,909922.0896
2025-01-04 10:15:00,6.557,11.817124,805779.6151
2025-01-04 10:30:00,6.975,12.699765,721055.8389
2025-01-04 10:45:00,7.053,13.527651,604994.7073
2025-01-04 11:00:00,6.539,14.222962,597724.7391
2025-01-04 11:15:00,6.739,14.855789,592902.0158
2025-01-04 11:30:00,6.975,15.370065,467568.6246
2025-01-04 11:45:00,5.994,15.767628,283616.1805
2025-01-04 12:00:00,6.14,16.06476,231427.8563
2025-01-04 12:15:00,5.214,16.285086,221010.9176
2025-01-04 12:30:00,5.523,16.369292,227907.6989
2025-01-04 12:45:00,4.578,16.342215,214921.5118
2025-01-04 13:00:00,4.323,16.171636,160902.7054
2025-01-04 13:15:00,6.122,15.944878,92387.02247
2025-01-04 13:30:00,6.812,15.74934,60361.12586
2025-01-04 13:45:00,6.612,15.455697,52890.21082
2025-01-04 14:00:00,6.34,15.107044,62844.25421
2025-01-04 14:15:00,6.085,14.691779,66468.47332
2025-01-04 14:30:00,4.56,14.234961,59682.93041
2025-01-04 14:45:00,5.323,13.622999,37377.67609
2025-01-04 15:00:00,4.887,12.923857,29894.20187
2025-01-04 15:15:00,4.56,12.172212,25747.87991
2025-01-04 15:30:00,4.36,11.272429,22550.67275
2025-01-04 15:45:00,4.85,10.275168,22870.03463
2025-01-04 16:00:00,4.741,9.241902,24279.05447
2025-01-04 16:15:00,5.141,8.14063,31876.75738
2025-01-04 16:30:00,5.74,6.958004,61132.61805
2025-01-04 16:45:00,6.158,5.674543,98006.35626
2025-01-04 17:00:00,7.066,4.355845,130534.6199
2025-01-04 17:15:00,7.793,2.316395,152240.4628
2025-01-04 17:30:00,11.498,1.141463,133904.0671
2025-01-04 17:45:00,12.297,0.534048,112359.6993
2025-01-04 18:00:00,12.352,0.387733,109184.0221
2025-01-04 18:15:00,12.352,0,110109.8128
2025-01-04 18:30:00,12.443,0,157335.8996
2025-01-04 18:45:00,12.407,0,245469.0141
2025-01-04 19:00:00,12.37,0,364253.2616
2025-01-04 19:15:00,12.207,0,616333.8483
2025-01-04 19:30:00,12.098,0,980606.0243
2025-01-04 19:45:00,12.189,0,1185450.656
2025-01-04 20:00:00,12.007,0,997294.4768
2025-01-04 20:15:00,11.825,0,994017.4292
2025-01-04 20:30:00,11.555,0,917304.1933
2025-01-04 20:45:00,11.339,0,1491254.012
2025-01-04 21:00:00,11.068,0,2469429.353
2025-01-04 21:15:00,10.861,0,1541323.056
2025-01-04 21:30:00,10.631,0,2095381.234
2025-01-04 21:45:00,10.391,0,2653286.108
2025-01-04 22:00:00,10.203,0,4159788.613
2025-01-04 22:15:00,6.397,0,3219044.496
2025-01-04 22:30:00,6.194,0,2785528.242
2025-01-04 22:45:00,5.951,0,3323132.249
2025-01-04 23:00:00,5.831,0,2638473.458
2025-01-04 23:15:00,5.744,0,2554554.246
2025-01-04 23:30:00,5.632,0,2521809.486
2025-01-04 23:45:00,5.541,0,2436282.7
2025-01-05 00:00:00,5.432,0,2011328.057
2025-01-05 00:15:00,5.358,0,1411555.28
2025-01-05 00:30:00,5.327,0,1401164.357
2025-01-05 00:45:00,5.25,0,1757752.331
2025-01-05 01:00:00,5.286,0,1460081.242
2025-01-05 01:15:00,5.25,0,2108892.514
2025-01-05 01:30:00,5.213,0,3320556.721
2025-01-05 01:45:00,5.195,0,2574247.033
2025-01-05 02:00:00,5.17,0,2004897.76
2025-01-05 02:15:00,5.159,0,1384429.256
2025-01-05 02:30:00,5.177,0,1321955.434
2025-01-05 02:45:00,5.155,0,2063363.71
2025-01-05 03:00:00,5.156,0,3315405.665
2025-01-05 03:15:00,5.119,0,4497104.733
2025-01-05 03:30:00,5.185,0,3741460.431
2025-01-05 03:45:00,5.196,0,3989569.627
2025-01-05 04:00:00,5.195,0,4174981.627
2025-01-05 04:15:00,5.222,0,4612491.89
2025-01-05 04:30:00,5.24,0,4973905.479
2025-01-05 04:45:00,5.25,0,5441375.919
2025-01-05 05:00:00,5.349,0,6216068.902
2025-01-05 05:15:00,5.504,0,7322152.008
2025-01-05 05:30:00,5.703,0,8003620.028
2025-01-05 05:45:00,5.911,0,7853297.467
2025-01-05 06:00:00,5.994,0,6697297.021
2025-01-05 06:15:00,6.146,0,5734291.767
2025-01-05 06:30:00,6.103,0,4739088.375
2025-01-05 06:45:00,6.031,0,4030335.812
2025-01-05 07:00:00,5.916,0,3662321.48
2025-01-05 07:15:00,5.958,0,3588879.909
2025-01-05 07:30:00,5.704,0,3562500.259
2025-01-05 07:45:00,5.486,0,3274379.325
2025-01-05 08:00:00,4.861,0.434711,2932380.427
2025-01-05 08:15:00,2.367,1.050861,2952100.126
2025-01-05 08:30:00,3.593,1.906413,2786198.065
2025-01-05 08:45:00,3.757,4.181272,2432493.417
2025-01-05 09:00:00,5.358,5.92037,1976631.243
2025-01-05 09:15:00,5.522,7.33507,1570546.462
2025-01-05 09:30:00,5.823,8.64665,1536806.14
2025-01-05 09:45:00,6.158,9.837608,1432652.003
2025-01-05 10:00:00,6.427,10.928151,1313220.527
2025-01-05 10:15:00,6.736,11.905474,1193182.623
2025-01-05 10:30:00,6.866,12.731758,1095279.367
2025-01-05 10:45:00,6.972,13.47471,1029341.903
2025-01-05 11:00:00,7.372,14.104328,1014064.564
2025-01-05 11:15:00,7.315,14.614887,1033202.056
2025-01-05 11:30:00,7.219,15.010797,1050613.558
2025-01-05 11:45:00,7.175,15.34015,1014752.627
2025-01-05 12:00:00,7.221,15.565882,957316.8282
2025-01-05 12:15:00,7.23,15.724045,910143.6693
2025-01-05 12:30:00,7.174,15.856404,917700.7044
2025-01-05 12:45:00,6.812,15.882751,939007.345
2025-01-05 13:00:00,6.801,15.813138,922027.3402
2025-01-05 13:15:00,6.707,15.730963,870854.084
2025-01-05 13:30:00,6.52,15.583051,787866.6431
2025-01-05 13:45:00,5.79,15.351998,679502.9109
2025-01-05 14:00:00,5.901,14.994799,527874.1953
2025-01-05 14:15:00,6.356,14.684248,365559.4158
2025-01-05 14:30:00,5.395,14.202564,225291.8021
2025-01-05 14:45:00,5.051,13.698597,142612.958
2025-01-05 15:00:00,4.759,12.984885,79099.41517
2025-01-05 15:15:00,4.432,12.230073,39545.03088
2025-01-05 15:30:00,4.196,11.222911,31484.43267
2025-01-05 15:45:00,4.251,10.461785,22430.4635
2025-01-05 16:00:00,4.396,9.44077,14740.12173
2025-01-05 16:15:00,4.85,8.328782,9422.925812
2025-01-05 16:30:00,5.94,7.121928,9203.259858
2025-01-05 16:45:00,6.067,5.813874,14191.64461
2025-01-05 17:00:00,6.885,4.4569,18305.49214
2025-01-05 17:15:00,11.553,2.34853,20550.17557
2025-01-05 17:30:00,8.574,1.161621,26424.87925
2025-01-05 17:45:00,8.937,0.530313,36480.59215
2025-01-05 18:00:00,9.046,0.381774,71477.79003
2025-01-05 18:15:00,9.137,0,98860.38017
2025-01-05 18:30:00,9.155,0,114462.464
2025-01-05 18:45:00,9.064,0,126425.9754
2025-01-05 19:00:00,9.01,0,164975.4664
2025-01-05 19:15:00,8.865,0,244607.8135
2025-01-05 19:30:00,8.792,0,348766.0044
2025-01-05 19:45:00,8.647,0,509143.0826
2025-01-05 20:00:00,8.483,0,868020.1959
2025-01-05 20:15:00,8.229,0,1453095.649
2025-01-05 20:30:00,7.974,0,1492665.125
2025-01-05 20:45:00,7.702,0,1285686.33
2025-01-05 21:00:00,7.575,0,1192926.057
2025-01-05 21:15:00,7.339,0,1368125.653
2025-01-05 21:30:00,7.121,0,1677890.33
2025-01-05 21:45:00,6.83,0,1850991.647
2025-01-05 22:00:00,6.612,0,1964517.021
2025-01-05 22:15:00,6.394,0,2089161.452
2025-01-05 22:30:00,6.158,0,2148048.434
2025-01-05 22:45:00,5.94,0,2011442.884
2025-01-05 23:00:00,5.867,0,1730232.188
2025-01-05 23:15:00,5.74,0,1501341.721
2025-01-05 23:30:00,5.595,0,1437923.269
2025-01-05 23:45:00,5.522,0,1160190.567
2025-01-06 00:00:00,5.395,0,840182.7842
2025-01-06 00:15:00,5.323,0,690662.6351
2025-01-06 00:30:00,5.286,0,602188.6287
2025-01-06 00:45:00,5.195,0,478254.6885
2025-01-06 01:00:00,5.141,0,333838.5277
2025-01-06 01:15:00,5.141,0,237183.5468
2025-01-06 01:30:00,5.123,0,187474.3316
2025-01-06 01:45:00,5.141,0,89039.10521
2025-01-06 02:00:00,5.105,0,38598.3083
2025-01-06 02:15:00,5.105,0,29821.23904
2025-01-06 02:30:00,5.086,0,22620.04724
2025-01-06 02:45:00,5.104,0,39835.08802
2025-01-06 03:00:00,5.087,0,110533.2364
2025-01-06 03:15:00,5.05,0,96667.90702
2025-01-06 03:30:00,5.05,0,79207.06524
2025-01-06 03:45:00,5.105,0,33844.95954
2025-01-06 04:00:00,5.123,0,39817.14634
2025-01-06 04:15:00,5.141,0,64354.94356
2025-01-06 04:30:00,5.141,0,36146.27887
2025-01-06 04:45:00,5.177,0,26660.5133
2025-01-06 05:00:00,5.268,0,24786.20593
2025-01-06 05:15:00,5.413,0,27514.53721
2025-01-06 05:30:00,5.577,0,22035.14851
2025-01-06 05:45:00,5.758,0,16738.40611
2025-01-06 06:00:00,5.776,0,26539.10794
2025-01-06 06:15:00,5.849,0,65456.56264
2025-01-06 06:30:00,5.795,0,121560.1921
2025-01-06 06:45:00,5.686,0,137194.571
2025-01-06 07:00:00,5.504,0,176698.5593
2025-01-06 07:15:00,5.504,0,214824.6267
2025-01-06 07:30:00,5.177,0,246172.3279
2025-01-06 07:45:00,5.014,0,262951.3859
2025-01-06 08:00:00,4.378,0.413814,263880.7648
2025-01-06 08:15:00,4.342,1.03134,271394.7399
2025-01-06 08:30:00,4.56,1.884164,506810.6644
2025-01-06 08:45:00,4.778,4.038042,535639.3538
2025-01-06 09:00:00,5.195,5.905476,667022.6791
2025-01-06 09:15:00,5.558,7.323544,882387.8922
2025-01-06 09:30:00,5.776,8.637746,869874.4684
2025-01-06 09:45:00,6.121,9.854332,772787.5591
2025-01-06 10:00:00,6.339,10.956641,777965.5276
2025-01-06 10:15:00,6.521,11.952262,622871.796
2025-01-06 10:30:00,6.775,12.844464,471688.034
2025-01-06 10:45:00,6.939,13.637558,510190.8767
2025-01-06 11:00:00,6.939,14.292847,570683.0408
2025-01-06 11:15:00,7.103,14.823446,560262.5138
2025-01-06 11:30:00,7.175,15.259683,524867.1699
2025-01-06 11:45:00,7.175,15.600694,487103.5244
2025-01-06 12:00:00,7.121,15.805178,460234.0663
2025-01-06 12:15:00,7.012,15.891188,512501.7649
2025-01-06 12:30:00,7.048,15.971635,504306.006
2025-01-06 12:45:00,6.957,16.058588,327501.5268
2025-01-06 13:00:00,6.866,15.944405,141931.1742
2025-01-06 13:15:00,6.685,15.853872,85752.18966
